origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.15,311.43621115209675
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.15,210.19174088194916
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.2,585.0588107123565
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.2,448.7774888579162
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.2,321.5125500460255
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.2,218.11983904701378
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.25,590.6534018751565
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.25,456.6278395722236
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.25,330.7511411645818
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.25,227.47269700514389
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.3,596.147776125594
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.3,466.4035840439005
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.3,342.1174710896828
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.3,238.002214723947
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.35,600.6645499862642
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.35,474.19578160641225
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.35,351.74152941383903
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.35,247.16520494103318
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.4,605.7542243411198
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.4,480.9793697726893
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.4,360.22145971935015
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.4,256.6465453418609
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.45,610.1239568432852
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.45,488.80912535428405
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.45,368.9028742341782
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.45,266.0760771840612
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.5,614.5790479654111
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.5,495.86025479342914
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.5,377.3329317685848
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.5,272.7423844550537
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.55,618.1405037569785
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.55,503.4351884332488
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.55,385.71775503623286
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.55,280.5342285129218
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.6,621.8238577427451
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.6,510.3028897564092
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.6,394.4917561087942
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.6,289.3165893575134
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.65,625.5943659964283
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.65,515.950054770869
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.65,401.97694301260174
