target,location,origin_date,target_end_date,output_type_id,horizon,output_type,value
ILI incidence,MT,2026-02-25,2026-02-22,0.45,1,quantile,5689.72525309193
ILI incidence,MT,2026-02-25,2026-02-22,0.5,1,quantile,6253.34056548269
ILI incidence,MT,2026-02-25,2026-02-22,0.55,1,quantile,6677.38315300151
ILI incidence,MT,2026-02-25,2026-02-22,0.6,1,quantile,7103.58124817213
ILI incidence,MT,2026-02-25,2026-02-22,0.65,1,quantile,7663.84243574786
ILI incidence,MT,2026-02-25,2026-02-22,0.7,1,quantile,8223.82663668186
ILI incidence,MT,2026-02-25,2026-02-22,0.75,1,quantile,8918.67501670659
ILI incidence,MT,2026-02-25,2026-02-22,0.8,1,quantile,9682.71707304367
ILI incidence,MT,2026-02-25,2026-02-22,0.85,1,quantile,10356.2149621747
ILI incidence,MT,2026-02-25,2026-02-22,0.9,1,quantile,11382.0453166064
ILI incidence,MT,2026-02-25,2026-02-22,0.95,1,quantile,13406.629197439
ILI incidence,MT,2026-02-25,2026-02-22,0.975,1,quantile,15150.5926523852
ILI incidence,MT,2026-02-25,2026-02-22,0.99,1,quantile,17154.9317192195
ILI incidence,MT,2026-02-25,2026-03-01,0.01,2,quantile,1834.87861954982
ILI incidence,MT,2026-02-25,2026-03-01,0.025,2,quantile,1834.87861954982
ILI incidence,MT,2026-02-25,2026-03-01,0.05,2,quantile,1834.87861954982
ILI incidence,MT,2026-02-25,2026-03-01,0.1,2,quantile,2029.00645765737
ILI incidence,MT,2026-02-25,2026-03-01,0.15,2,quantile,2321.94698554442
ILI incidence,MT,2026-02-25,2026-03-01,0.2,2,quantile,2684.40757761699
ILI incidence,MT,2026-02-25,2026-03-01,0.25,2,quantile,3085.76357341494
ILI incidence,MT,2026-02-25,2026-03-01,0.3,2,quantile,3505.44614354978
ILI incidence,MT,2026-02-25,2026-03-01,0.35,2,quantile,3947.33354089848
ILI incidence,MT,2026-02-25,2026-03-01,0.4,2,quantile,4557.60224335669
ILI incidence,MT,2026-02-25,2026-03-01,0.45,2,quantile,5052.34188808647
ILI incidence,MT,2026-02-25,2026-03-01,0.5,2,quantile,5471.62483393249
ILI incidence,MT,2026-02-25,2026-03-01,0.55,2,quantile,6129.80853518212
ILI incidence,MT,2026-02-25,2026-03-01,0.6,2,quantile,6911.57434800879
ILI incidence,MT,2026-02-25,2026-03-01,0.65,2,quantile,7437.73487264132
ILI incidence,MT,2026-02-25,2026-03-01,0.7,2,quantile,8242.14525573494
ILI incidence,MT,2026-02-25,2026-03-01,0.75,2,quantile,9139.42061370157
ILI incidence,MT,2026-02-25,2026-03-01,0.8,2,quantile,10181.2777924029
ILI incidence,MT,2026-02-25,2026-03-01,0.85,2,quantile,11643.1864207578
ILI incidence,MT,2026-02-25,2026-03-01,0.9,2,quantile,13376.3046624106
ILI incidence,MT,2026-02-25,2026-03-01,0.95,2,quantile,16631.8188298213
ILI incidence,MT,2026-02-25,2026-03-01,0.975,2,quantile,18946.2421661441
ILI incidence,MT,2026-02-25,2026-03-01,0.99,2,quantile,22914.1495219428
ILI incidence,MT,2026-02-25,2026-03-08,0.01,3,quantile,2283.20174175904
ILI incidence,MT,2026-02-25,2026-03-08,0.025,3,quantile,2283.20174175904
ILI incidence,MT,2026-02-25,2026-03-08,0.05,3,quantile,2283.20174175904
ILI incidence,MT,2026-02-25,2026-03-08,0.1,3,quantile,2315.24838913274
ILI incidence,MT,2026-02-25,2026-03-08,0.15,3,quantile,2430.25129812778
ILI incidence,MT,2026-02-25,2026-03-08,0.2,3,quantile,2572.44998546634
ILI incidence,MT,2026-02-25,2026-03-08,0.25,3,quantile,2778.27503890694
ILI incidence,MT,2026-02-25,2026-03-08,0.3,3,quantile,3029.60908017439
ILI incidence,MT,2026-02-25,2026-03-08,0.35,3,quantile,3378.69473758331
ILI incidence,MT,2026-02-25,2026-03-08,0.4,3,quantile,3840.24420886446
ILI incidence,MT,2026-02-25,2026-03-08,0.45,3,quantile,4422.52691590623
ILI incidence,MT,2026-02-25,2026-03-08,0.5,3,quantile,4829.23731914883
ILI incidence,MT,2026-02-25,2026-03-08,0.55,3,quantile,5384.53817955635
ILI incidence,MT,2026-02-25,2026-03-08,0.6,3,quantile,5928.01838048172
ILI incidence,MT,2026-02-25,2026-03-08,0.65,3,quantile,6694.32512631779
ILI incidence,MT,2026-02-25,2026-03-08,0.7,3,quantile,7548.42090102898
ILI incidence,MT,2026-02-25,2026-03-08,0.75,3,quantile,8710.10530367206
ILI incidence,MT,2026-02-25,2026-03-08,0.8,3,quantile,10098.325100405
ILI incidence,MT,2026-02-25,2026-03-08,0.85,3,quantile,11667.8494911986
ILI incidence,MT,2026-02-25,2026-03-08,0.9,3,quantile,13531.6546839017
ILI incidence,MT,2026-02-25,2026-03-08,0.95,3,quantile,18102.3558258229
ILI incidence,MT,2026-02-25,2026-03-08,0.975,3,quantile,21010.2184017278
ILI incidence,MT,2026-02-25,2026-03-08,0.99,3,quantile,24959.6210357018
ILI incidence,MT,2026-02-25,2026-03-15,0.01,4,quantile,2853.61533242582
ILI incidence,MT,2026-02-25,2026-03-15,0.025,4,quantile,2853.61533242582
ILI incidence,MT,2026-02-25,2026-03-15,0.05,4,quantile,2853.61533242582
ILI incidence,MT,2026-02-25,2026-03-15,0.1,4,quantile,2853.61533242582
ILI incidence,MT,2026-02-25,2026-03-15,0.15,4,quantile,2907.80817699954
ILI incidence,MT,2026-02-25,2026-03-15,0.2,4,quantile,2984.70268267773
ILI incidence,MT,2026-02-25,2026-03-15,0.25,4,quantile,3063.81827545337
ILI incidence,MT,2026-02-25,2026-03-15,0.3,4,quantile,3184.7570879349
ILI incidence,MT,2026-02-25,2026-03-15,0.35,4,quantile,3346.01895153764
ILI incidence,MT,2026-02-25,2026-03-15,0.4,4,quantile,3615.35161804509
ILI incidence,MT,2026-02-25,2026-03-15,0.45,4,quantile,3948.15787154975
ILI incidence,MT,2026-02-25,2026-03-15,0.5,4,quantile,4303.72030244881
ILI incidence,MT,2026-02-25,2026-03-15,0.55,4,quantile,4749.8005514603
ILI incidence,MT,2026-02-25,2026-03-15,0.6,4,quantile,5334.90724352721
ILI incidence,MT,2026-02-25,2026-03-15,0.65,4,quantile,6081.14994081745
ILI incidence,MT,2026-02-25,2026-03-15,0.7,4,quantile,7190.07561072109
ILI incidence,MT,2026-02-25,2026-03-15,0.75,4,quantile,8474.84106203555
ILI incidence,MT,2026-02-25,2026-03-15,0.8,4,quantile,10016.2628811732
ILI incidence,MT,2026-02-25,2026-03-15,0.85,4,quantile,11640.6112806358
ILI incidence,MT,2026-02-25,2026-03-15,0.9,4,quantile,14601.7582748594
ILI incidence,MT,2026-02-25,2026-03-15,0.95,4,quantile,18397.5359789223
ILI incidence,MT,2026-02-25,2026-03-15,0.975,4,quantile,22935.8263192897
ILI incidence,MT,2026-02-25,2026-03-15,0.99,4,quantile,30961.7382934329
ILI incidence,MT,2026-02-25,2026-02-22,,1,median,6253.34056548269
ILI incidence,MT,2026-02-25,2026-03-01,,2,median,5471.62483393249
ILI incidence,MT,2026-02-25,2026-03-08,,3,median,4829.23731914883
ILI incidence,MT,2026-02-25,2026-03-15,,4,median,4303.72030244881
ILI incidence,NL,2026-02-25,2026-02-22,0.01,1,quantile,41.7292221409424
ILI incidence,NL,2026-02-25,2026-02-22,0.025,1,quantile,44.951703748646
ILI incidence,NL,2026-02-25,2026-02-22,0.05,1,quantile,47.6946815236687
ILI incidence,NL,2026-02-25,2026-02-22,0.1,1,quantile,51.4348433205965
ILI incidence,NL,2026-02-25,2026-02-22,0.15,1,quantile,54.6529161472941
ILI incidence,NL,2026-02-25,2026-02-22,0.2,1,quantile,56.7062670577907
ILI incidence,NL,2026-02-25,2026-02-22,0.25,1,quantile,58.7879699931798
ILI incidence,NL,2026-02-25,2026-02-22,0.3,1,quantile,60.2703426381392
ILI incidence,NL,2026-02-25,2026-02-22,0.35,1,quantile,62.3036138886657
ILI incidence,NL,2026-02-25,2026-02-22,0.4,1,quantile,64.6028321642566
ILI incidence,NL,2026-02-25,2026-02-22,0.45,1,quantile,66.3347790214466
ILI incidence,NL,2026-02-25,2026-02-22,0.5,1,quantile,69.1683531276049
ILI incidence,NL,2026-02-25,2026-02-22,0.55,1,quantile,71.606763299621
ILI incidence,NL,2026-02-25,2026-02-22,0.6,1,quantile,73.1202344350502
ILI incidence,NL,2026-02-25,2026-02-22,0.65,1,quantile,75.0625192798118
ILI incidence,NL,2026-02-25,2026-02-22,0.7,1,quantile,77.2313717105179
ILI incidence,NL,2026-02-25,2026-02-22,0.75,1,quantile,79.519195649826
ILI incidence,NL,2026-02-25,2026-02-22,0.8,1,quantile,82.2914018314623
ILI incidence,NL,2026-02-25,2026-02-22,0.85,1,quantile,85.2396301112151
ILI incidence,NL,2026-02-25,2026-02-22,0.9,1,quantile,89.1259165001077
ILI incidence,NL,2026-02-25,2026-02-22,0.95,1,quantile,96.0335132136921
ILI incidence,NL,2026-02-25,2026-02-22,0.975,1,quantile,102.967927966399
ILI incidence,NL,2026-02-25,2026-02-22,0.99,1,quantile,106.99354040359
ILI incidence,NL,2026-02-25,2026-03-01,0.01,2,quantile,30.5628726332438
ILI incidence,NL,2026-02-25,2026-03-01,0.025,2,quantile,32.6797192085107
ILI incidence,NL,2026-02-25,2026-03-01,0.05,2,quantile,36.0027641342606
ILI incidence,NL,2026-02-25,2026-03-01,0.1,2,quantile,40.9958046306547
ILI incidence,NL,2026-02-25,2026-03-01,0.15,2,quantile,44.2277156969986
ILI incidence,NL,2026-02-25,2026-03-01,0.2,2,quantile,48.5816697694573
ILI incidence,NL,2026-02-25,2026-03-01,0.25,2,quantile,52.4756260788827
ILI incidence,NL,2026-02-25,2026-03-01,0.3,2,quantile,54.8510977584205
ILI incidence,NL,2026-02-25,2026-03-01,0.35,2,quantile,57.5180846737838
ILI incidence,NL,2026-02-25,2026-03-01,0.4,2,quantile,60.5365848709909
ILI incidence,NL,2026-02-25,2026-03-01,0.45,2,quantile,63.4106387289013
ILI incidence,NL,2026-02-25,2026-03-01,0.5,2,quantile,66.9506140818247
ILI incidence,NL,2026-02-25,2026-03-01,0.55,2,quantile,69.9605166058036
ILI incidence,NL,2026-02-25,2026-03-01,0.6,2,quantile,73.0223713342053
ILI incidence,NL,2026-02-25,2026-03-01,0.65,2,quantile,75.8784442334467
ILI incidence,NL,2026-02-25,2026-03-01,0.7,2,quantile,79.0402506267889
ILI incidence,NL,2026-02-25,2026-03-01,0.75,2,quantile,81.8035323489909
ILI incidence,NL,2026-02-25,2026-03-01,0.8,2,quantile,86.2265710042483
ILI incidence,NL,2026-02-25,2026-03-01,0.85,2,quantile,90.2738405126299
ILI incidence,NL,2026-02-25,2026-03-01,0.9,2,quantile,96.7754094916886
ILI incidence,NL,2026-02-25,2026-03-01,0.95,2,quantile,106.250359843144
ILI incidence,NL,2026-02-25,2026-03-01,0.975,2,quantile,113.343541255884
ILI incidence,NL,2026-02-25,2026-03-01,0.99,2,quantile,125.888577829814
ILI incidence,NL,2026-02-25,2026-03-08,0.01,3,quantile,23.3590863439676
ILI incidence,NL,2026-02-25,2026-03-08,0.025,3,quantile,26.5864029623546
ILI incidence,NL,2026-02-25,2026-03-08,0.05,3,quantile,29.7207817194732
ILI incidence,NL,2026-02-25,2026-03-08,0.1,3,quantile,35.4675105754143
ILI incidence,NL,2026-02-25,2026-03-08,0.15,3,quantile,38.4394366717677
ILI incidence,NL,2026-02-25,2026-03-08,0.2,3,quantile,42.2365097598807
ILI incidence,NL,2026-02-25,2026-03-08,0.25,3,quantile,45.5814213183489
ILI incidence,NL,2026-02-25,2026-03-08,0.3,3,quantile,49.8410383447116
ILI incidence,NL,2026-02-25,2026-03-08,0.35,3,quantile,52.7345044749596
ILI incidence,NL,2026-02-25,2026-03-08,0.4,3,quantile,56.091925512138
ILI incidence,NL,2026-02-25,2026-03-08,0.45,3,quantile,58.8964572523899
ILI incidence,NL,2026-02-25,2026-03-08,0.5,3,quantile,62.512524795756
ILI incidence,NL,2026-02-25,2026-03-08,0.55,3,quantile,65.8824460568602
ILI incidence,NL,2026-02-25,2026-03-08,0.6,3,quantile,69.4685622929211
ILI incidence,NL,2026-02-25,2026-03-08,0.65,3,quantile,73.922781244871
ILI incidence,NL,2026-02-25,2026-03-08,0.7,3,quantile,76.4664757448672
ILI incidence,NL,2026-02-25,2026-03-08,0.75,3,quantile,81.3913887941826
ILI incidence,NL,2026-02-25,2026-03-08,0.8,3,quantile,86.8733542035361
ILI incidence,NL,2026-02-25,2026-03-08,0.85,3,quantile,91.6207463487765
ILI incidence,NL,2026-02-25,2026-03-08,0.9,3,quantile,99.6165081089616
ILI incidence,NL,2026-02-25,2026-03-08,0.95,3,quantile,111.132697343615
ILI incidence,NL,2026-02-25,2026-03-08,0.975,3,quantile,119.098577906294
ILI incidence,NL,2026-02-25,2026-03-08,0.99,3,quantile,130.377851607804
ILI incidence,NL,2026-02-25,2026-03-15,0.01,4,quantile,17.4923668913879
ILI incidence,NL,2026-02-25,2026-03-15,0.025,4,quantile,20.8074642308578
ILI incidence,NL,2026-02-25,2026-03-15,0.05,4,quantile,24.0028775788356
ILI incidence,NL,2026-02-25,2026-03-15,0.1,4,quantile,28.5822809736041
ILI incidence,NL,2026-02-25,2026-03-15,0.15,4,quantile,32.114570428313
ILI incidence,NL,2026-02-25,2026-03-15,0.2,4,quantile,35.2109917482411
ILI incidence,NL,2026-02-25,2026-03-15,0.25,4,quantile,38.8824271806717
ILI incidence,NL,2026-02-25,2026-03-15,0.3,4,quantile,42.4602363940383
ILI incidence,NL,2026-02-25,2026-03-15,0.35,4,quantile,46.2344934071306
ILI incidence,NL,2026-02-25,2026-03-15,0.4,4,quantile,49.5750778435055
ILI incidence,NL,2026-02-25,2026-03-15,0.45,4,quantile,52.5724108358785
ILI incidence,NL,2026-02-25,2026-03-15,0.5,4,quantile,57.0379545663574
ILI incidence,NL,2026-02-25,2026-03-15,0.55,4,quantile,60.7800185662657
ILI incidence,NL,2026-02-25,2026-03-15,0.6,4,quantile,65.1632425562242
ILI incidence,NL,2026-02-25,2026-03-15,0.65,4,quantile,67.9915126301069
ILI incidence,NL,2026-02-25,2026-03-15,0.7,4,quantile,72.1785897411066
ILI incidence,NL,2026-02-25,2026-03-15,0.75,4,quantile,77.3692187014181
ILI incidence,NL,2026-02-25,2026-03-15,0.8,4,quantile,82.839693250113
ILI incidence,NL,2026-02-25,2026-03-15,0.85,4,quantile,89.5779357733405
ILI incidence,NL,2026-02-25,2026-03-15,0.9,4,quantile,96.2383727838885
ILI incidence,NL,2026-02-25,2026-03-15,0.95,4,quantile,107.414768100681
ILI incidence,NL,2026-02-25,2026-03-15,0.975,4,quantile,118.507788496438
ILI incidence,NL,2026-02-25,2026-03-15,0.99,4,quantile,128.510005073157
ILI incidence,NL,2026-02-25,2026-02-22,,1,median,69.1683531276049
ILI incidence,NL,2026-02-25,2026-03-01,,2,median,66.9506140818247
ILI incidence,NL,2026-02-25,2026-03-08,,3,median,62.512524795756
ILI incidence,NL,2026-02-25,2026-03-15,,4,median,57.0379545663574
ILI incidence,NO,2026-02-25,2026-02-22,0.01,1,quantile,32.9744655091383
ILI incidence,NO,2026-02-25,2026-02-22,0.025,1,quantile,36.9207408120359
ILI incidence,NO,2026-02-25,2026-02-22,0.05,1,quantile,40.2160005721342
ILI incidence,NO,2026-02-25,2026-02-22,0.1,1,quantile,45.0934193489547
ILI incidence,NO,2026-02-25,2026-02-22,0.15,1,quantile,48.239209417238
ILI incidence,NO,2026-02-25,2026-02-22,0.2,1,quantile,51.0587692172904
ILI incidence,NO,2026-02-25,2026-02-22,0.25,1,quantile,53.3647716071687
ILI incidence,NO,2026-02-25,2026-02-22,0.3,1,quantile,55.6540797988834
ILI incidence,NO,2026-02-25,2026-02-22,0.35,1,quantile,58.1058583663221
ILI incidence,NO,2026-02-25,2026-02-22,0.4,1,quantile,60.9149046257654
ILI incidence,NO,2026-02-25,2026-02-22,0.45,1,quantile,63.2622045827184
ILI incidence,NO,2026-02-25,2026-02-22,0.5,1,quantile,65.9407633909413
ILI incidence,NO,2026-02-25,2026-02-22,0.55,1,quantile,68.7658144049782
ILI incidence,NO,2026-02-25,2026-02-22,0.6,1,quantile,71.6055779360664
ILI incidence,NO,2026-02-25,2026-02-22,0.65,1,quantile,74.5573263651515
ILI incidence,NO,2026-02-25,2026-02-22,0.7,1,quantile,77.6451158497864
ILI incidence,NO,2026-02-25,2026-02-22,0.75,1,quantile,80.9931506544482
ILI incidence,NO,2026-02-25,2026-02-22,0.8,1,quantile,84.7690244320565
ILI incidence,NO,2026-02-25,2026-02-22,0.85,1,quantile,91.6923814729504
ILI incidence,NO,2026-02-25,2026-02-22,0.9,1,quantile,101.775799653514
ILI incidence,NO,2026-02-25,2026-02-22,0.95,1,quantile,111.252128133431
ILI incidence,NO,2026-02-25,2026-02-22,0.975,1,quantile,120.239831379409
ILI incidence,NO,2026-02-25,2026-02-22,0.99,1,quantile,138.614729505332
ILI incidence,NO,2026-02-25,2026-03-01,0.01,2,quantile,19.9728165504428
ILI incidence,NO,2026-02-25,2026-03-01,0.025,2,quantile,24.5995096985991
ILI incidence,NO,2026-02-25,2026-03-01,0.05,2,quantile,28.6510349012032
ILI incidence,NO,2026-02-25,2026-03-01,0.1,2,quantile,33.8946287281539
ILI incidence,NO,2026-02-25,2026-03-01,0.15,2,quantile,37.7503739586259
ILI incidence,NO,2026-02-25,2026-03-01,0.2,2,quantile,41.0197093101189
ILI incidence,NO,2026-02-25,2026-03-01,0.25,2,quantile,44.8081226848319
ILI incidence,NO,2026-02-25,2026-03-01,0.3,2,quantile,47.9071241745981
ILI incidence,NO,2026-02-25,2026-03-01,0.35,2,quantile,50.9572766144996
ILI incidence,NO,2026-02-25,2026-03-01,0.4,2,quantile,54.1947338791226
ILI incidence,NO,2026-02-25,2026-03-01,0.45,2,quantile,57.4531517153657
ILI incidence,NO,2026-02-25,2026-03-01,0.5,2,quantile,61.6345827670838
ILI incidence,NO,2026-02-25,2026-03-01,0.55,2,quantile,65.2425756044459
ILI incidence,NO,2026-02-25,2026-03-01,0.6,2,quantile,68.7764364485577
ILI incidence,NO,2026-02-25,2026-03-01,0.65,2,quantile,73.7490893485407
ILI incidence,NO,2026-02-25,2026-03-01,0.7,2,quantile,79.0209896764977
ILI incidence,NO,2026-02-25,2026-03-01,0.75,2,quantile,85.1649981885562
ILI incidence,NO,2026-02-25,2026-03-01,0.8,2,quantile,91.6772329630046
ILI incidence,NO,2026-02-25,2026-03-01,0.85,2,quantile,99.8845509749771
ILI incidence,NO,2026-02-25,2026-03-01,0.9,2,quantile,111.933568532322
ILI incidence,NO,2026-02-25,2026-03-01,0.95,2,quantile,133.469706365923
ILI incidence,NO,2026-02-25,2026-03-01,0.975,2,quantile,149.379163523625
ILI incidence,NO,2026-02-25,2026-03-01,0.99,2,quantile,173.981536808276
ILI incidence,NO,2026-02-25,2026-03-08,0.01,3,quantile,11.3983714038802
ILI incidence,NO,2026-02-25,2026-03-08,0.025,3,quantile,16.9362622309366
ILI incidence,NO,2026-02-25,2026-03-08,0.05,3,quantile,20.9278351203649
ILI incidence,NO,2026-02-25,2026-03-08,0.1,3,quantile,25.3853288930527
ILI incidence,NO,2026-02-25,2026-03-08,0.15,3,quantile,29.2476251179985
ILI incidence,NO,2026-02-25,2026-03-08,0.2,3,quantile,33.1710899452696
ILI incidence,NO,2026-02-25,2026-03-08,0.25,3,quantile,36.9110762458932
ILI incidence,NO,2026-02-25,2026-03-08,0.3,3,quantile,41.2510378502527
ILI incidence,NO,2026-02-25,2026-03-08,0.35,3,quantile,45.7089288309998
ILI incidence,NO,2026-02-25,2026-03-08,0.4,3,quantile,49.0814180824765
ILI incidence,NO,2026-02-25,2026-03-08,0.45,3,quantile,52.7481431256988
ILI incidence,NO,2026-02-25,2026-03-08,0.5,3,quantile,57.6502959545267
ILI incidence,NO,2026-02-25,2026-03-08,0.55,3,quantile,62.4404004265474
ILI incidence,NO,2026-02-25,2026-03-08,0.6,3,quantile,67.8480927223763
ILI incidence,NO,2026-02-25,2026-03-08,0.65,3,quantile,73.2898798647741
ILI incidence,NO,2026-02-25,2026-03-08,0.7,3,quantile,78.7061115100502
ILI incidence,NO,2026-02-25,2026-03-08,0.75,3,quantile,85.4214066994619
ILI incidence,NO,2026-02-25,2026-03-08,0.8,3,quantile,93.5674602502503
ILI incidence,NO,2026-02-25,2026-03-08,0.85,3,quantile,105.739310464762
ILI incidence,NO,2026-02-25,2026-03-08,0.9,3,quantile,122.271700242956
ILI incidence,NO,2026-02-25,2026-03-08,0.95,3,quantile,148.428588935056
ILI incidence,NO,2026-02-25,2026-03-08,0.975,3,quantile,168.975010144332
ILI incidence,NO,2026-02-25,2026-03-08,0.99,3,quantile,201.118525633869
ILI incidence,NO,2026-02-25,2026-03-15,0.01,4,quantile,8.95737509113794
ILI incidence,NO,2026-02-25,2026-03-15,0.025,4,quantile,11.8589313998764
ILI incidence,NO,2026-02-25,2026-03-15,0.05,4,quantile,15.222269437377
ILI incidence,NO,2026-02-25,2026-03-15,0.1,4,quantile,21.3280485512459
ILI incidence,NO,2026-02-25,2026-03-15,0.15,4,quantile,25.7046645741389
ILI incidence,NO,2026-02-25,2026-03-15,0.2,4,quantile,28.7196788627853
ILI incidence,NO,2026-02-25,2026-03-15,0.25,4,quantile,31.9289268717792
ILI incidence,NO,2026-02-25,2026-03-15,0.3,4,quantile,37.2641617324025
ILI incidence,NO,2026-02-25,2026-03-15,0.35,4,quantile,40.9276644639168
ILI incidence,NO,2026-02-25,2026-03-15,0.4,4,quantile,45.0223419181505
ILI incidence,NO,2026-02-25,2026-03-15,0.45,4,quantile,49.1781229888479
ILI incidence,NO,2026-02-25,2026-03-15,0.5,4,quantile,54.0415269913613
ILI incidence,NO,2026-02-25,2026-03-15,0.55,4,quantile,59.0383206433216
ILI incidence,NO,2026-02-25,2026-03-15,0.6,4,quantile,65.0953273902123
ILI incidence,NO,2026-02-25,2026-03-15,0.65,4,quantile,71.1346933563837
ILI incidence,NO,2026-02-25,2026-03-15,0.7,4,quantile,77.7456239390443
ILI incidence,NO,2026-02-25,2026-03-15,0.75,4,quantile,85.4308975707798
ILI incidence,NO,2026-02-25,2026-03-15,0.8,4,quantile,96.4282265427622
ILI incidence,NO,2026-02-25,2026-03-15,0.85,4,quantile,107.838089448024
ILI incidence,NO,2026-02-25,2026-03-15,0.9,4,quantile,126.24683582812
ILI incidence,NO,2026-02-25,2026-03-15,0.95,4,quantile,153.465505287863
ILI incidence,NO,2026-02-25,2026-03-15,0.975,4,quantile,181.505641406186
ILI incidence,NO,2026-02-25,2026-03-15,0.99,4,quantile,220.621107586742
ILI incidence,NO,2026-02-25,2026-02-22,,1,median,65.9407633909413
ILI incidence,NO,2026-02-25,2026-03-01,,2,median,61.6345827670838
ILI incidence,NO,2026-02-25,2026-03-08,,3,median,57.6502959545267
ILI incidence,NO,2026-02-25,2026-03-15,,4,median,54.0415269913613
ILI incidence,PL,2026-02-25,2026-02-22,0.01,1,quantile,393.932041999314
ILI incidence,PL,2026-02-25,2026-02-22,0.025,1,quantile,417.684861445779
ILI incidence,PL,2026-02-25,2026-02-22,0.05,1,quantile,429.377315253127
ILI incidence,PL,2026-02-25,2026-02-22,0.1,1,quantile,447.7739443516
ILI incidence,PL,2026-02-25,2026-02-22,0.15,1,quantile,463.161221526671
ILI incidence,PL,2026-02-25,2026-02-22,0.2,1,quantile,476.599662164487
ILI incidence,PL,2026-02-25,2026-02-22,0.25,1,quantile,490.406792839992
ILI incidence,PL,2026-02-25,2026-02-22,0.3,1,quantile,501.428069725226
ILI incidence,PL,2026-02-25,2026-02-22,0.35,1,quantile,511.298240456288
ILI incidence,PL,2026-02-25,2026-02-22,0.4,1,quantile,521.090266830555
ILI incidence,PL,2026-02-25,2026-02-22,0.45,1,quantile,530.188266938193
ILI incidence,PL,2026-02-25,2026-02-22,0.5,1,quantile,541.292653837986
ILI incidence,PL,2026-02-25,2026-02-22,0.55,1,quantile,556.779847132883
ILI incidence,PL,2026-02-25,2026-02-22,0.6,1,quantile,568.458432624286
ILI incidence,PL,2026-02-25,2026-02-22,0.65,1,quantile,579.945765185231
ILI incidence,PL,2026-02-25,2026-02-22,0.7,1,quantile,590.916204007982
ILI incidence,PL,2026-02-25,2026-02-22,0.75,1,quantile,603.075385340421
ILI incidence,PL,2026-02-25,2026-02-22,0.8,1,quantile,619.505471549027
ILI incidence,PL,2026-02-25,2026-02-22,0.85,1,quantile,643.890576684002
ILI incidence,PL,2026-02-25,2026-02-22,0.9,1,quantile,674.308755148154
ILI incidence,PL,2026-02-25,2026-02-22,0.95,1,quantile,711.4498952962
ILI incidence,PL,2026-02-25,2026-02-22,0.975,1,quantile,740.292069585332
ILI incidence,PL,2026-02-25,2026-02-22,0.99,1,quantile,772.10844899711
ILI incidence,PL,2026-02-25,2026-03-01,0.01,2,quantile,280.046188307975
ILI incidence,PL,2026-02-25,2026-03-01,0.025,2,quantile,297.541494809845
ILI incidence,PL,2026-02-25,2026-03-01,0.05,2,quantile,318.211298639302
ILI incidence,PL,2026-02-25,2026-03-01,0.1,2,quantile,340.144757623132
ILI incidence,PL,2026-02-25,2026-03-01,0.15,2,quantile,355.448078270755
ILI incidence,PL,2026-02-25,2026-03-01,0.2,2,quantile,370.984518115184
ILI incidence,PL,2026-02-25,2026-03-01,0.25,2,quantile,387.119420446113
ILI incidence,PL,2026-02-25,2026-03-01,0.3,2,quantile,400.797482719197
ILI incidence,PL,2026-02-25,2026-03-01,0.35,2,quantile,415.357496682146
ILI incidence,PL,2026-02-25,2026-03-01,0.4,2,quantile,429.488138160679
ILI incidence,PL,2026-02-25,2026-03-01,0.45,2,quantile,445.874861402665
ILI incidence,PL,2026-02-25,2026-03-01,0.5,2,quantile,466.394156628903
ILI incidence,PL,2026-02-25,2026-03-01,0.55,2,quantile,486.63849892249
ILI incidence,PL,2026-02-25,2026-03-01,0.6,2,quantile,504.270980587288
ILI incidence,PL,2026-02-25,2026-03-01,0.65,2,quantile,523.627268256748
ILI incidence,PL,2026-02-25,2026-03-01,0.7,2,quantile,544.290017775084
ILI incidence,PL,2026-02-25,2026-03-01,0.75,2,quantile,570.295000415336
ILI incidence,PL,2026-02-25,2026-03-01,0.8,2,quantile,602.87091383477
ILI incidence,PL,2026-02-25,2026-03-01,0.85,2,quantile,635.204229677183
ILI incidence,PL,2026-02-25,2026-03-01,0.9,2,quantile,672.05123672527
ILI incidence,PL,2026-02-25,2026-03-01,0.95,2,quantile,729.815165352456
ILI incidence,PL,2026-02-25,2026-03-01,0.975,2,quantile,789.572216578741
ILI incidence,PL,2026-02-25,2026-03-01,0.99,2,quantile,842.580827899635
ILI incidence,PL,2026-02-25,2026-03-08,0.01,3,quantile,187.74874693081
ILI incidence,PL,2026-02-25,2026-03-08,0.025,3,quantile,210.004398045269
ILI incidence,PL,2026-02-25,2026-03-08,0.05,3,quantile,235.427534903795
ILI incidence,PL,2026-02-25,2026-03-08,0.1,3,quantile,259.761225087927
ILI incidence,PL,2026-02-25,2026-03-08,0.15,3,quantile,274.881594593563
ILI incidence,PL,2026-02-25,2026-03-08,0.2,3,quantile,293.384938325349
ILI incidence,PL,2026-02-25,2026-03-08,0.25,3,quantile,307.716044099528
ILI incidence,PL,2026-02-25,2026-03-08,0.3,3,quantile,326.91733097959
ILI incidence,PL,2026-02-25,2026-03-08,0.35,3,quantile,346.687004709765
ILI incidence,PL,2026-02-25,2026-03-08,0.4,3,quantile,367.915694488004
ILI incidence,PL,2026-02-25,2026-03-08,0.45,3,quantile,386.141248115505
ILI incidence,PL,2026-02-25,2026-03-08,0.5,3,quantile,405.952020137082
