origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.55,17.117250403116227
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.55,19.12121695853853
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.6,13.074196694640175
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.6,16.746588998410605
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.6,19.660522633065487
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.6,21.773674463075366
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.65,14.987875708219134
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.65,19.08335000733128
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.65,22.22409555027059
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.65,24.447304184107526
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.7,16.924823833007274
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.7,21.448524533565987
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.7,24.81883987233514
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.7,27.15344353024893
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.75,18.89384652430184
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.75,23.85286476933632
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.75,27.4565514263354
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.75,29.904394735480743
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.8,20.904752596859225
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.8,26.308348092093688
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.8,30.150370144141345
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.8,32.713861842369546
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.85,22.968753833899044
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.85,28.82866502030129
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.85,32.91531538041558
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.85,35.597509001814714
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.9,25.09899803416957
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.9,31.42987010817125
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.9,35.76899998483288
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.9,38.57370520111775
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.95,27.31130836692627
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.95,34.13128475949771
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.95,38.73262074529752
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.95,41.6645572279385
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.975,28.45416711887324
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.975,35.526810211417086
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.975,40.26359941198768
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.975,43.26126237256595
2026-02-25,ILI incidence,2026-02-22,1,HR,quantile,0.99,29.15322827018588
2026-02-25,ILI incidence,2026-03-01,2,HR,quantile,0.99,36.38042193503814
2026-02-25,ILI incidence,2026-03-08,3,HR,quantile,0.99,41.2000648391879
2026-02-25,ILI incidence,2026-03-15,4,HR,quantile,0.99,44.23793121708288
2026-02-25,ILI incidence,2026-02-22,1,HR,median,,9.284619794769853
2026-02-25,ILI incidence,2026-03-01,2,HR,median,,12.119200874755425
2026-02-25,ILI incidence,2026-03-08,3,HR,median,,14.58398856479197
2026-02-25,ILI incidence,2026-03-15,4,HR,median,,16.47919960196399
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.01,527.930576010746
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.01,443.7572820177746
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.01,382.36567470948734
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.01,344.26074863050235
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.025,530.3223087689555
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.025,447.0310869837706
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.025,386.3344575345495
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.025,348.6172459569677
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.05,534.2324283770976
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.05,452.3832606105419
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.05,392.8228143509484
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.05,355.7394570654458
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.1,541.8015159801548
2026-02-25,ILI incidence,2026-03-01,2,HU,quantile,0.1,462.7438314134015
2026-02-25,ILI incidence,2026-03-08,3,HU,quantile,0.1,405.38277314119966
2026-02-25,ILI incidence,2026-03-15,4,HU,quantile,0.1,369.5264112279948
2026-02-25,ILI incidence,2026-02-22,1,HU,quantile,0.15,549.0898266339593
